dataSet,num_nodes,num_edges,16_1,8_1,8_1_balance,8_1_map
Si41Ge41H72,185639,15011265,1.6998399496078491,1.1991039514541626,1.206272006034851,1.4264320135116577
Ga41As41H72,268096,18488476,2.3644158840179443,1.670143961906433,1.669119954109192,1.97324800491333
