"0","888256","plan_114","127.0.0.1","void bitbsr_spmm_kernel_fp16fp16fp32<const cute::tuple<cute::C<16>, cute::C<64>, cute::C<16>>, const cute::tuple<cute::C<16>, cute::C<8>, cute::C<16>>, const cute::tuple<cute::C<1>, cute::C<8>, cute::C<1>>, cute::C<16>, cute::C<1024>>(__half *, float *, unsigned long *, int *, __half *, int *, int *, int, int, int, int, int, int)","1","7","(32, 1, 1)","(64, 16, 1)","0","8.0","GPU Speed Of Light Throughput","Duration","us","181.31",
"0","888533","plan_123","127.0.0.1","void bitbsr_spmm_kernel_fp16fp16fp32<const cute::tuple<cute::C<16>, cute::C<64>, cute::C<16>>, const cute::tuple<cute::C<16>, cute::C<8>, cute::C<16>>, const cute::tuple<cute::C<1>, cute::C<8>, cute::C<1>>, cute::C<16>, cute::C<1024>>(__half *, float *, unsigned long *, int *, __half *, int *, int *, int, int, int, int, int, int)","1","7","(32, 1, 1)","(64, 16, 1)","0","8.0","GPU Speed Of Light Throughput","Duration","us","182.85",
"0","888801","plan_105","127.0.0.1","void bitbsr_spmm_kernel_fp16fp16fp32<const cute::tuple<cute::C<16>, cute::C<64>, cute::C<16>>, const cute::tuple<cute::C<16>, cute::C<8>, cute::C<16>>, const cute::tuple<cute::C<1>, cute::C<8>, cute::C<1>>, cute::C<16>, cute::C<1024>>(__half *, float *, unsigned long *, int *, __half *, int *, int *, int, int, int, int, int, int)","1","7","(32, 1, 1)","(64, 16, 1)","0","8.0","GPU Speed Of Light Throughput","Duration","us","203.04",
"0","889078","plan_113","127.0.0.1","void bitbsr_spmm_kernel_fp16fp16fp32<const cute::tuple<cute::C<16>, cute::C<64>, cute::C<16>>, const cute::tuple<cute::C<16>, cute::C<8>, cute::C<16>>, const cute::tuple<cute::C<1>, cute::C<8>, cute::C<1>>, cute::C<16>, cute::C<1024>>(__half *, float *, unsigned long *, int *, __half *, int *, int *, int, int, int, int, int, int)","1","7","(32, 1, 1)","(64, 16, 1)","0","8.0","GPU Speed Of Light Throughput","Duration","us","182.59",
"0","889361","plan_131","127.0.0.1","void bitbsr_spmm_kernel_fp16fp16fp32<const cute::tuple<cute::C<16>, cute::C<64>, cute::C<16>>, const cute::tuple<cute::C<16>, cute::C<8>, cute::C<16>>, const cute::tuple<cute::C<1>, cute::C<8>, cute::C<1>>, cute::C<16>, cute::C<1024>>(__half *, float *, unsigned long *, int *, __half *, int *, int *, int, int, int, int, int, int)","1","7","(32, 1, 1)","(64, 16, 1)","0","8.0","GPU Speed Of Light Throughput","Duration","us","183.52",
"0","889634","plan_124","127.0.0.1","void bitbsr_spmm_kernel_fp16fp16fp32<const cute::tuple<cute::C<16>, cute::C<64>, cute::C<16>>, const cute::tuple<cute::C<16>, cute::C<8>, cute::C<16>>, const cute::tuple<cute::C<1>, cute::C<8>, cute::C<1>>, cute::C<16>, cute::C<1024>>(__half *, float *, unsigned long *, int *, __half *, int *, int *, int, int, int, int, int, int)","1","7","(32, 1, 1)","(64, 16, 1)","0","8.0","GPU Speed Of Light Throughput","Duration","us","182.69",
"0","889907","plan_122","127.0.0.1","void bitbsr_spmm_kernel_fp16fp16fp32<const cute::tuple<cute::C<16>, cute::C<64>, cute::C<16>>, const cute::tuple<cute::C<16>, cute::C<8>, cute::C<16>>, const cute::tuple<cute::C<1>, cute::C<8>, cute::C<1>>, cute::C<16>, cute::C<1024>>(__half *, float *, unsigned long *, int *, __half *, int *, int *, int, int, int, int, int, int)","1","7","(32, 1, 1)","(64, 16, 1)","0","8.0","GPU Speed Of Light Throughput","Duration","us","183.10",
"0","890182","plan_104","127.0.0.1","void bitbsr_spmm_kernel_fp16fp16fp32<const cute::tuple<cute::C<16>, cute::C<64>, cute::C<16>>, const cute::tuple<cute::C<16>, cute::C<8>, cute::C<16>>, const cute::tuple<cute::C<1>, cute::C<8>, cute::C<1>>, cute::C<16>, cute::C<1024>>(__half *, float *, unsigned long *, int *, __half *, int *, int *, int, int, int, int, int, int)","1","7","(32, 1, 1)","(64, 16, 1)","0","8.0","GPU Speed Of Light Throughput","Duration","us","202.75",
"0","890452","plan_133","127.0.0.1","void bitbsr_spmm_kernel_fp16fp16fp32<const cute::tuple<cute::C<16>, cute::C<64>, cute::C<16>>, const cute::tuple<cute::C<16>, cute::C<8>, cute::C<16>>, const cute::tuple<cute::C<1>, cute::C<8>, cute::C<1>>, cute::C<16>, cute::C<1024>>(__half *, float *, unsigned long *, int *, __half *, int *, int *, int, int, int, int, int, int)","1","7","(32, 1, 1)","(64, 16, 1)","0","8.0","GPU Speed Of Light Throughput","Duration","us","181.57",
"0","890740","plan_115","127.0.0.1","void bitbsr_spmm_kernel_fp16fp16fp32<const cute::tuple<cute::C<16>, cute::C<64>, cute::C<16>>, const cute::tuple<cute::C<16>, cute::C<8>, cute::C<16>>, const cute::tuple<cute::C<1>, cute::C<8>, cute::C<1>>, cute::C<16>, cute::C<1024>>(__half *, float *, unsigned long *, int *, __half *, int *, int *, int, int, int, int, int, int)","1","7","(32, 1, 1)","(64, 16, 1)","0","8.0","GPU Speed Of Light Throughput","Duration","us","181.86",
"0","891013","plan_106","127.0.0.1","void bitbsr_spmm_kernel_fp16fp16fp32<const cute::tuple<cute::C<16>, cute::C<64>, cute::C<16>>, const cute::tuple<cute::C<16>, cute::C<8>, cute::C<16>>, const cute::tuple<cute::C<1>, cute::C<8>, cute::C<1>>, cute::C<16>, cute::C<1024>>(__half *, float *, unsigned long *, int *, __half *, int *, int *, int, int, int, int, int, int)","1","7","(32, 1, 1)","(64, 16, 1)","0","8.0","GPU Speed Of Light Throughput","Duration","us","201.57",
"0","891284","plan_116","127.0.0.1","void bitbsr_spmm_kernel_fp16fp16fp32<const cute::tuple<cute::C<16>, cute::C<64>, cute::C<16>>, const cute::tuple<cute::C<16>, cute::C<8>, cute::C<16>>, const cute::tuple<cute::C<1>, cute::C<8>, cute::C<1>>, cute::C<16>, cute::C<1024>>(__half *, float *, unsigned long *, int *, __half *, int *, int *, int, int, int, int, int, int)","1","7","(32, 1, 1)","(64, 16, 1)","0","8.0","GPU Speed Of Light Throughput","Duration","us","184.03",
"0","891570","plan_125","127.0.0.1","void bitbsr_spmm_kernel_fp16fp16fp32<const cute::tuple<cute::C<16>, cute::C<64>, cute::C<16>>, const cute::tuple<cute::C<16>, cute::C<8>, cute::C<16>>, const cute::tuple<cute::C<1>, cute::C<8>, cute::C<1>>, cute::C<16>, cute::C<1024>>(__half *, float *, unsigned long *, int *, __half *, int *, int *, int, int, int, int, int, int)","1","7","(32, 1, 1)","(64, 16, 1)","0","8.0","GPU Speed Of Light Throughput","Duration","us","183.84",
"0","891873","plan_107","127.0.0.1","void bitbsr_spmm_kernel_fp16fp16fp32<const cute::tuple<cute::C<16>, cute::C<64>, cute::C<16>>, const cute::tuple<cute::C<16>, cute::C<8>, cute::C<16>>, const cute::tuple<cute::C<1>, cute::C<8>, cute::C<1>>, cute::C<16>, cute::C<1024>>(__half *, float *, unsigned long *, int *, __half *, int *, int *, int, int, int, int, int, int)","1","7","(32, 1, 1)","(64, 16, 1)","0","8.0","GPU Speed Of Light Throughput","Duration","us","204.58",
